ID,YEAR,MONTH,DAY,DAEV,DAPR,EVAP,MDEV,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01,WT08
USC00040232,1955,12,15,-9999.0,,0.0,-9999.0,,0.0,0.0,0.0,83.0,56.0,72.0,,,
USC00040232,1955,12,16,-9999.0,,13.0,-9999.0,,5.0,0.0,0.0,122.0,78.0,89.0,,,
USC00040232,1955,12,17,-9999.0,,43.0,-9999.0,,25.0,0.0,0.0,139.0,78.0,100.0,,,
USC00040232,1955,12,18,-9999.0,,5.0,-9999.0,,5.0,0.0,0.0,139.0,78.0,100.0,,,
USC00040232,1955,12,19,-9999.0,,23.0,-9999.0,,201.0,0.0,0.0,133.0,94.0,128.0,,,
USC00040232,1955,12,2,-9999.0,,23.0,-9999.0,,13.0,0.0,0.0,144.0,67.0,83.0,,,
USC00040232,1955,12,20,-9999.0,,20.0,-9999.0,,188.0,0.0,0.0,156.0,111.0,128.0,,,
USC00040232,1955,12,21,-9999.0,,0.0,-9999.0,,0.0,0.0,0.0,172.0,106.0,122.0,,,
USC00040232,1955,12,22,-9999.0,,8.0,-9999.0,,66.0,0.0,0.0,183.0,111.0,156.0,,,
USC00040232,1955,12,23,-9999.0,,140.0,-9999.0,,417.0,0.0,0.0,178.0,144.0,156.0,,,
USC00040232,1955,12,24,-9999.0,,28.0,-9999.0,,191.0,0.0,0.0,161.0,72.0,78.0,,,
USC00040232,1955,12,25,-9999.0,,10.0,-9999.0,,0.0,0.0,0.0,139.0,39.0,67.0,,,
USC00040232,1955,12,26,-9999.0,,25.0,-9999.0,,178.0,0.0,0.0,172.0,67.0,139.0,,,
USC00040232,1955,12,27,-9999.0,,8.0,-9999.0,,25.0,0.0,0.0,150.0,33.0,67.0,,,
USC00040232,1955,12,28,-9999.0,,13.0,-9999.0,,8.0,0.0,0.0,128.0,17.0,44.0,,,
USC00040232,1955,12,29,-9999.0,,15.0,-9999.0,,0.0,0.0,0.0,94.0,6.0,33.0,,,
USC00040232,1955,12,3,-9999.0,,18.0,-9999.0,,0.0,0.0,0.0,133.0,22.0,44.0,,,
USC00040232,1955,12,30,-9999.0,,10.0,-9999.0,,0.0,0.0,0.0,106.0,-6.0,39.0,,,
USC00040232,1955,12,31,-9999.0,,3.0,-9999.0,,28.0,0.0,0.0,94.0,39.0,50.0,,,
USC00040232,1955,12,4,-9999.0,,10.0,-9999.0,,0.0,0.0,0.0,128.0,6.0,50.0,,,
USC00040232,1955,12,5,-9999.0,,8.0,-9999.0,,0.0,0.0,0.0,111.0,28.0,78.0,,,
USC00040232,1955,12,6,-9999.0,,-9999.0,-9999.0,,188.0,0.0,0.0,144.0,44.0,94.0,,,
USC00040232,1955,12,7,2.0,,-9999.0,20.0,,0.0,0.0,0.0,161.0,50.0,89.0,,,
USC00040232,1955,12,8,-9999.0,,18.0,-9999.0,,0.0,0.0,0.0,156.0,67.0,94.0,,,
USC00040232,1955,12,9,-9999.0,,5.0,-9999.0,,178.0,0.0,0.0,111.0,78.0,94.0,,,
USC00040232,1956,1,1,,,5.0,,,13.0,0.0,0.0,128.0,44.0,83.0,,,
USC00040232,1956,1,10,,,3.0,,,61.0,0.0,0.0,111.0,61.0,89.0,,,
USC00040232,1956,1,11,,,0.0,,,13.0,0.0,0.0,117.0,67.0,89.0,,,
USC00040232,1956,1,12,,,10.0,,,0.0,0.0,0.0,144.0,78.0,83.0,,,
USC00040232,1956,1,13,,,5.0,,,0.0,0.0,0.0,106.0,78.0,89.0,,,
USC00040232,1956,1,14,,,0.0,,,84.0,0.0,0.0,117.0,83.0,111.0,,,
USC00040232,1956,1,15,,,5.0,,,155.0,0.0,0.0,133.0,106.0,128.0,,,
USC00040232,1956,1,16,,,5.0,,,117.0,0.0,0.0,150.0,72.0,89.0,,,
USC00040232,1956,1,17,,,20.0,,,0.0,0.0,0.0,144.0,39.0,72.0,,,
USC00040232,1956,1,18,,,5.0,,,0.0,0.0,0.0,122.0,50.0,67.0,,,
USC00040232,1956,1,19,,,3.0,,,0.0,0.0,0.0,122.0,56.0,67.0,,,
USC00040232,1956,1,2,,,8.0,,,0.0,0.0,0.0,117.0,17.0,44.0,,,
USC00040232,1956,1,20,,,10.0,,,132.0,0.0,0.0,128.0,72.0,94.0,,,
USC00040232,1956,1,21,,,5.0,,,0.0,0.0,0.0,144.0,61.0,72.0,,,
USC00040232,1956,1,22,,,5.0,,,33.0,0.0,0.0,133.0,72.0,100.0,,,
USC00040232,1956,1,23,,,0.0,,,25.0,0.0,0.0,144.0,89.0,111.0,,,
USC00040232,1956,1,24,,,13.0,,,3.0,0.0,0.0,117.0,39.0,61.0,,,
USC00040232,1956,1,25,,,25.0,,,206.0,0.0,0.0,117.0,56.0,100.0,,,
USC00040232,1956,1,26,,,3.0,,,48.0,0.0,0.0,139.0,111.0,122.0,,,
USC00040232,1956,1,27,,,5.0,,,51.0,0.0,0.0,144.0,39.0,72.0,,,
USC00040232,1956,1,28,,,5.0,,,81.0,0.0,0.0,122.0,44.0,44.0,,,
USC00040232,1956,1,29,,,20.0,,,0.0,0.0,0.0,128.0,-11.0,128.0,,,
USC00040232,1956,1,3,,,3.0,,,0.0,0.0,0.0,111.0,28.0,50.0,,,
USC00040232,1956,1,30,,,10.0,,,0.0,0.0,0.0,128.0,6.0,39.0,,,
USC00040232,1956,1,31,,,10.0,,,0.0,0.0,0.0,111.0,11.0,56.0,,,
USC00040232,1956,1,4,,,3.0,,,3.0,0.0,0.0,89.0,44.0,56.0,,,
USC00040232,1956,1,5,,,0.0,,,53.0,0.0,0.0,133.0,56.0,100.0,,,
USC00040232,1956,1,6,,,5.0,,,10.0,0.0,0.0,133.0,39.0,50.0,,,
USC00040232,1956,1,7,,,20.0,,,0.0,0.0,0.0,106.0,50.0,83.0,,,
USC00040232,1956,1,8,,,30.0,,,99.0,0.0,0.0,150.0,11.0,33.0,,,
USC00040232,1956,1,9,,,10.0,,,0.0,0.0,0.0,122.0,28.0,67.0,,,
USC00040232,1956,2,1,,,20.0,,,0.0,0.0,0.0,122.0,11.0,56.0,,,
USC00040232,1956,2,10,,,20.0,,,0.0,0.0,0.0,178.0,6.0,44.0,,,
USC00040232,1956,2,11,,,36.0,,,0.0,0.0,0.0,156.0,-6.0,39.0,,,
USC00040232,1956,2,12,,,18.0,,,0.0,0.0,0.0,183.0,17.0,67.0,,,
USC00040232,1956,2,13,,,18.0,,,0.0,0.0,0.0,178.0,22.0,83.0,,,
USC00040232,1956,2,14,,,20.0,,,0.0,0.0,0.0,172.0,22.0,67.0,,,
USC00040232,1956,2,15,,,25.0,,,0.0,0.0,0.0,150.0,22.0,61.0,,,
USC00040232,1956,2,16,,,46.0,,,0.0,0.0,0.0,128.0,0.0,17.0,,,
USC00040232,1956,2,17,,,36.0,,,0.0,0.0,0.0,111.0,-11.0,11.0,,,
USC00040232,1956,2,18,,,25.0,,,0.0,0.0,0.0,111.0,-6.0,44.0,,,
USC00040232,1956,2,19,,,33.0,,,0.0,0.0,0.0,128.0,33.0,61.0,,,
USC00040232,1956,2,2,,,28.0,,,0.0,0.0,0.0,128.0,-11.0,28.0,,,
USC00040232,1956,2,20,,,3.0,,,25.0,0.0,0.0,117.0,39.0,94.0,,,
USC00040232,1956,2,21,,,28.0,,,0.0,0.0,0.0,139.0,83.0,117.0,,,
USC00040232,1956,2,22,,,43.0,,,0.0,0.0,0.0,172.0,94.0,111.0,,,
USC00040232,1956,2,23,,,36.0,,,99.0,0.0,0.0,189.0,44.0,72.0,,,
USC00040232,1956,2,24,,,20.0,,,8.0,0.0,0.0,122.0,28.0,72.0,,,
USC00040232,1956,2,25,,,18.0,,,0.0,0.0,0.0,128.0,28.0,67.0,,,
USC00040232,1956,2,26,,,25.0,,,18.0,0.0,0.0,111.0,28.0,94.0,,,
USC00040232,1956,2,27,,,30.0,,,0.0,0.0,0.0,128.0,-6.0,94.0,,,
USC00040232,1956,2,28,,,25.0,,,0.0,0.0,0.0,139.0,0.0,67.0,,,
USC00040232,1956,2,29,,,20.0,,,33.0,0.0,0.0,167.0,56.0,89.0,,,
USC00040232,1956,2,3,,,13.0,,,0.0,0.0,0.0,128.0,-11.0,17.0,,,
USC00040232,1956,2,30,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1956,2,31,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1956,2,4,,,20.0,,,0.0,0.0,0.0,139.0,-6.0,22.0,,,
USC00040232,1956,2,5,,,5.0,,,0.0,0.0,0.0,128.0,6.0,83.0,,,
USC00040232,1956,2,6,,,36.0,,,0.0,0.0,0.0,167.0,44.0,78.0,,,
USC00040232,1956,2,7,,,23.0,,,0.0,0.0,0.0,172.0,0.0,22.0,,,
USC00040232,1956,2,8,,,18.0,,,0.0,0.0,0.0,167.0,22.0,94.0,,,
USC00040232,1956,2,9,,,38.0,,,0.0,0.0,0.0,172.0,17.0,72.0,,,
USC00040232,1956,3,1,,,30.0,,,0.0,0.0,0.0,150.0,39.0,100.0,,,
USC00040232,1956,3,10,,,30.0,,,0.0,0.0,0.0,194.0,22.0,106.0,,,
USC00040232,1956,3,11,,,64.0,,,0.0,0.0,0.0,206.0,72.0,111.0,,,
USC00040232,1956,3,12,,,76.0,,,0.0,0.0,0.0,194.0,50.0,100.0,,,
USC00040232,1956,3,13,,,61.0,,,0.0,0.0,0.0,194.0,-11.0,100.0,,,
USC00040232,1956,3,14,,,38.0,,,0.0,0.0,0.0,200.0,39.0,106.0,,,
USC00040232,1956,3,15,,,56.0,,,0.0,0.0,0.0,211.0,56.0,94.0,,,
USC00040232,1956,3,16,,,38.0,,,0.0,0.0,0.0,222.0,39.0,128.0,,,
USC00040232,1956,3,17,,,30.0,,,0.0,0.0,0.0,228.0,50.0,122.0,,,
USC00040232,1956,3,18,,,48.0,,,0.0,0.0,0.0,256.0,44.0,122.0,,,
USC00040232,1956,3,19,,,48.0,,,0.0,0.0,0.0,233.0,83.0,100.0,,,
USC00040232,1956,3,2,,,33.0,,,0.0,0.0,0.0,156.0,22.0,100.0,,,
USC00040232,1956,3,20,,,23.0,,,0.0,0.0,0.0,167.0,33.0,100.0,,,
USC00040232,1956,3,21,,,38.0,,,0.0,0.0,0.0,206.0,33.0,83.0,,,
USC00040232,1956,3,22,,,43.0,,,0.0,0.0,0.0,233.0,78.0,139.0,,,
USC00040232,1956,3,23,,,46.0,,,0.0,0.0,0.0,200.0,28.0,111.0,,,
USC00040232,1956,3,24,,,53.0,,,0.0,0.0,0.0,222.0,39.0,139.0,,,
USC00040232,1956,3,25,,,48.0,,,0.0,0.0,0.0,233.0,94.0,144.0,,,
USC00040232,1956,3,26,,,58.0,,,0.0,0.0,0.0,206.0,67.0,100.0,,,
USC00040232,1956,3,27,,,61.0,,,0.0,0.0,0.0,189.0,39.0,117.0,,,
USC00040232,1956,3,28,,,66.0,,,0.0,0.0,0.0,206.0,56.0,133.0,,,
USC00040232,1956,3,29,,,51.0,,,0.0,0.0,0.0,239.0,22.0,128.0,,,
USC00040232,1956,3,3,,,23.0,,,0.0,0.0,0.0,167.0,56.0,117.0,,,
USC00040232,1956,3,30,,,56.0,,,0.0,0.0,0.0,233.0,67.0,122.0,,,
USC00040232,1956,3,31,,,53.0,,,0.0,0.0,0.0,183.0,83.0,100.0,,,
USC00040232,1956,3,4,,,33.0,,,0.0,0.0,0.0,183.0,28.0,83.0,,,
USC00040232,1956,3,5,,,28.0,,,10.0,0.0,0.0,161.0,39.0,72.0,,,
USC00040232,1956,3,6,,,38.0,,,0.0,0.0,0.0,128.0,6.0,39.0,,,
USC00040232,1956,3,7,,,46.0,,,0.0,0.0,0.0,117.0,11.0,56.0,,,
USC00040232,1956,3,8,,,28.0,,,0.0,0.0,0.0,172.0,11.0,100.0,,,
USC00040232,1956,3,9,,,25.0,,,0.0,0.0,0.0,194.0,17.0,100.0,,,
USC00040232,1956,4,1,,,58.0,,,0.0,0.0,0.0,161.0,56.0,89.0,,,
USC00040232,1956,4,10,,,56.0,,,5.0,0.0,0.0,278.0,56.0,106.0,,,
USC00040232,1956,4,11,,,25.0,,,20.0,0.0,0.0,200.0,83.0,89.0,,,
USC00040232,1956,4,12,,,13.0,,,152.0,0.0,0.0,106.0,6.0,67.0,,,
USC00040232,1956,4,13,,,18.0,,,5.0,0.0,0.0,133.0,56.0,83.0,,,
USC00040232,1956,4,14,,,3.0,,,97.0,0.0,0.0,106.0,78.0,94.0,,,
USC00040232,1956,4,15,,,0.0,,,3.0,0.0,0.0,128.0,89.0,106.0,,,
USC00040232,1956,4,16,,,18.0,,,0.0,0.0,0.0,156.0,61.0,122.0,,,
USC00040232,1956,4,17,,,46.0,,,0.0,0.0,0.0,217.0,94.0,172.0,,,
USC00040232,1956,4,18,,,79.0,,,0.0,0.0,0.0,267.0,122.0,172.0,,,
USC00040232,1956,4,19,,,71.0,,,0.0,0.0,0.0,289.0,78.0,167.0,,,
USC00040232,1956,4,2,,,61.0,,,0.0,0.0,0.0,183.0,78.0,122.0,,,
USC00040232,1956,4,20,,,58.0,,,0.0,0.0,0.0,283.0,50.0,172.0,,,
USC00040232,1956,4,21,,,66.0,,,0.0,0.0,0.0,283.0,94.0,167.0,,,
USC00040232,1956,4,22,,,64.0,,,0.0,0.0,0.0,278.0,89.0,161.0,,,
USC00040232,1956,4,23,,,69.0,,,0.0,0.0,0.0,289.0,67.0,156.0,,,
USC00040232,1956,4,24,,,71.0,,,0.0,0.0,0.0,256.0,106.0,156.0,,,
USC00040232,1956,4,25,,,38.0,,,0.0,0.0,0.0,222.0,94.0,139.0,,,
USC00040232,1956,4,26,,,8.0,,,74.0,0.0,0.0,206.0,100.0,128.0,,,
USC00040232,1956,4,27,,,5.0,,,132.0,0.0,0.0,156.0,89.0,122.0,,,
USC00040232,1956,4,28,,,38.0,,,0.0,0.0,0.0,189.0,61.0,128.0,,,
USC00040232,1956,4,29,,,43.0,,,0.0,0.0,0.0,200.0,72.0,122.0,,,
USC00040232,1956,4,3,,,51.0,,,0.0,0.0,0.0,194.0,39.0,111.0,,,
USC00040232,1956,4,30,,,58.0,,,0.0,0.0,0.0,244.0,56.0,100.0,,,
USC00040232,1956,4,31,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1956,4,4,,,58.0,,,0.0,0.0,0.0,222.0,39.0,117.0,,,
USC00040232,1956,4,5,,,48.0,,,0.0,0.0,0.0,228.0,33.0,122.0,,,
USC00040232,1956,4,6,,,58.0,,,0.0,0.0,0.0,261.0,33.0,172.0,,,
USC00040232,1956,4,7,,,81.0,,,0.0,0.0,0.0,289.0,28.0,217.0,,,
USC00040232,1956,4,8,,,66.0,,,0.0,0.0,0.0,283.0,50.0,178.0,,,
USC00040232,1956,4,9,,,71.0,,,0.0,0.0,0.0,278.0,61.0,161.0,,,
USC00040232,1956,5,1,,,61.0,,,0.0,0.0,0.0,250.0,72.0,133.0,,,
USC00040232,1956,5,10,,,46.0,,,0.0,0.0,0.0,194.0,89.0,139.0,,,
USC00040232,1956,5,11,,,46.0,,,0.0,0.0,0.0,178.0,94.0,111.0,,,
USC00040232,1956,5,12,,,64.0,,,0.0,0.0,0.0,200.0,83.0,117.0,,,
USC00040232,1956,5,13,,,69.0,,,0.0,0.0,0.0,217.0,100.0,161.0,,,
USC00040232,1956,5,14,,,81.0,,,0.0,0.0,0.0,250.0,106.0,167.0,,,
USC00040232,1956,5,15,,,84.0,,,0.0,0.0,0.0,278.0,89.0,172.0,,,
USC00040232,1956,5,16,,,76.0,,,0.0,0.0,0.0,311.0,111.0,222.0,,,
USC00040232,1956,5,17,,,74.0,,,0.0,0.0,0.0,344.0,139.0,217.0,,,
USC00040232,1956,5,18,,,81.0,,,0.0,0.0,0.0,328.0,122.0,161.0,,,
USC00040232,1956,5,19,,,84.0,,,0.0,0.0,0.0,267.0,111.0,150.0,,,
USC00040232,1956,5,2,,,-9999.0,,,0.0,0.0,0.0,233.0,94.0,128.0,,,
USC00040232,1956,5,20,,,76.0,,,0.0,0.0,0.0,256.0,83.0,133.0,,,
USC00040232,1956,5,21,,,94.0,,,0.0,0.0,0.0,289.0,94.0,161.0,,,
USC00040232,1956,5,22,,,76.0,,,0.0,0.0,0.0,278.0,106.0,150.0,,,
USC00040232,1956,5,23,,,89.0,,,0.0,0.0,0.0,272.0,111.0,150.0,,,
USC00040232,1956,5,24,,,76.0,,,0.0,0.0,0.0,244.0,83.0,161.0,,,
USC00040232,1956,5,25,,,89.0,,,0.0,0.0,0.0,300.0,161.0,217.0,,,
USC00040232,1956,5,26,,,104.0,,,0.0,0.0,0.0,306.0,150.0,161.0,,,
USC00040232,1956,5,27,,,97.0,,,0.0,0.0,0.0,267.0,89.0,150.0,,,
USC00040232,1956,5,28,,,89.0,,,0.0,0.0,0.0,267.0,150.0,200.0,,,
USC00040232,1956,5,29,,,94.0,,,0.0,0.0,0.0,267.0,89.0,156.0,,,
USC00040232,1956,5,3,,,-9999.0,,,0.0,0.0,0.0,228.0,89.0,139.0,,,
USC00040232,1956,5,30,,,76.0,,,0.0,0.0,0.0,233.0,106.0,144.0,,,
USC00040232,1956,5,31,,,76.0,,,0.0,0.0,0.0,233.0,106.0,172.0,,,
USC00040232,1956,5,4,,,18.0,,,79.0,0.0,0.0,239.0,122.0,150.0,,,
USC00040232,1956,5,5,,,51.0,,,0.0,0.0,0.0,211.0,106.0,133.0,,,
USC00040232,1956,5,6,,,33.0,,,3.0,0.0,0.0,206.0,111.0,139.0,,,
USC00040232,1956,5,7,,,43.0,,,0.0,0.0,0.0,194.0,106.0,122.0,,,
USC00040232,1956,5,8,,,33.0,,,0.0,0.0,0.0,211.0,83.0,128.0,,,
USC00040232,1956,5,9,,,36.0,,,13.0,0.0,0.0,233.0,111.0,139.0,,,
USC00040232,1956,6,1,,,53.0,,,0.0,0.0,0.0,217.0,106.0,167.0,,,
USC00040232,1956,6,10,,,122.0,,,0.0,0.0,0.0,317.0,150.0,194.0,,,
USC00040232,1956,6,11,,,102.0,,,0.0,0.0,0.0,278.0,72.0,183.0,,,
USC00040232,1956,6,12,,,86.0,,,0.0,0.0,0.0,306.0,78.0,172.0,,,
USC00040232,1956,6,13,,,104.0,,,0.0,0.0,0.0,311.0,106.0,189.0,,,
USC00040232,1956,6,14,,,109.0,,,0.0,0.0,0.0,272.0,156.0,167.0,,,
USC00040232,1956,6,15,,,86.0,,,0.0,0.0,0.0,233.0,94.0,167.0,,,
USC00040232,1956,6,16,,,81.0,,,0.0,0.0,0.0,256.0,100.0,189.0,,,
USC00040232,1956,6,17,,,91.0,,,0.0,0.0,0.0,294.0,161.0,228.0,,,
USC00040232,1956,6,18,,,102.0,,,0.0,0.0,0.0,339.0,117.0,194.0,,,
USC00040232,1956,6,19,,,112.0,,,0.0,0.0,0.0,317.0,156.0,189.0,,,
USC00040232,1956,6,2,,,76.0,,,0.0,0.0,0.0,289.0,117.0,200.0,,,
USC00040232,1956,6,20,,,89.0,,,0.0,0.0,0.0,256.0,89.0,178.0,,,
USC00040232,1956,6,21,,,94.0,,,0.0,0.0,0.0,283.0,156.0,217.0,,,
USC00040232,1956,6,22,,,102.0,,,0.0,0.0,0.0,339.0,128.0,206.0,,,
USC00040232,1956,6,23,,,117.0,,,0.0,0.0,0.0,361.0,161.0,211.0,,,
USC00040232,1956,6,24,,,114.0,,,0.0,0.0,0.0,311.0,117.0,189.0,,,
USC00040232,1956,6,25,,,86.0,,,0.0,0.0,0.0,300.0,117.0,222.0,,,
USC00040232,1956,6,26,,,94.0,,,0.0,0.0,0.0,350.0,183.0,272.0,,,
USC00040232,1956,6,27,,,114.0,,,0.0,0.0,0.0,389.0,161.0,256.0,,,
USC00040232,1956,6,28,,,114.0,,,0.0,0.0,0.0,394.0,156.0,267.0,,,
USC00040232,1956,6,29,,,117.0,,,0.0,0.0,0.0,406.0,150.0,256.0,,,
USC00040232,1956,6,3,,,89.0,,,0.0,0.0,0.0,339.0,144.0,183.0,,,
USC00040232,1956,6,30,,,135.0,,,0.0,0.0,0.0,356.0,139.0,189.0,,,
USC00040232,1956,6,31,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1956,6,4,,,107.0,,,0.0,0.0,0.0,344.0,106.0,144.0,,,
USC00040232,1956,6,5,,,91.0,,,0.0,0.0,0.0,333.0,94.0,156.0,,,
USC00040232,1956,6,6,,,102.0,,,0.0,0.0,0.0,256.0,83.0,167.0,,,
USC00040232,1956,6,7,,,76.0,,,0.0,0.0,0.0,278.0,122.0,167.0,,,
USC00040232,1956,6,8,,,104.0,,,0.0,0.0,0.0,283.0,94.0,189.0,,,
USC00040232,1956,6,9,,,97.0,,,0.0,0.0,0.0,311.0,139.0,211.0,,,
USC00040232,1956,7,1,,,104.0,,,0.0,0.0,0.0,306.0,133.0,178.0,,,
USC00040232,1956,7,10,,,76.0,,,0.0,0.0,0.0,278.0,111.0,167.0,,,
USC00040232,1956,7,11,,,76.0,,,0.0,0.0,0.0,322.0,128.0,206.0,,,
USC00040232,1956,7,12,,,114.0,,,0.0,0.0,0.0,361.0,133.0,183.0,,,
USC00040232,1956,7,13,,,94.0,,,0.0,0.0,0.0,339.0,89.0,167.0,,,
USC00040232,1956,7,14,,,76.0,,,0.0,0.0,0.0,289.0,111.0,172.0,,,
USC00040232,1956,7,15,,,89.0,,,0.0,0.0,0.0,367.0,128.0,200.0,,,
USC00040232,1956,7,16,,,76.0,,,0.0,0.0,0.0,339.0,111.0,189.0,,,
USC00040232,1956,7,17,,,104.0,,,0.0,0.0,0.0,339.0,117.0,189.0,,,
USC00040232,1956,7,18,,,91.0,,,0.0,0.0,0.0,372.0,178.0,206.0,,,
USC00040232,1956,7,19,,,76.0,,,3.0,0.0,0.0,361.0,167.0,200.0,,,
USC00040232,1956,7,2,,,91.0,,,0.0,0.0,0.0,233.0,117.0,161.0,,,
USC00040232,1956,7,20,,,97.0,,,0.0,0.0,0.0,344.0,167.0,206.0,,,
USC00040232,1956,7,21,,,109.0,,,0.0,0.0,0.0,344.0,144.0,222.0,,,
USC00040232,1956,7,22,,,76.0,,,0.0,0.0,0.0,339.0,150.0,211.0,,,
USC00040232,1956,7,23,,,109.0,,,0.0,0.0,0.0,394.0,167.0,222.0,,,
USC00040232,1956,7,24,,,109.0,,,0.0,0.0,0.0,356.0,144.0,167.0,,,
USC00040232,1956,7,25,,,102.0,,,0.0,0.0,0.0,322.0,150.0,183.0,,,
USC00040232,1956,7,26,,,94.0,,,0.0,0.0,0.0,322.0,150.0,178.0,,,
USC00040232,1956,7,27,,,91.0,,,0.0,0.0,0.0,311.0,133.0,183.0,,,
USC00040232,1956,7,28,,,94.0,,,0.0,0.0,0.0,300.0,122.0,172.0,,,
USC00040232,1956,7,29,,,84.0,,,0.0,0.0,0.0,294.0,156.0,178.0,,,
USC00040232,1956,7,3,,,76.0,,,0.0,0.0,0.0,283.0,94.0,183.0,,,
USC00040232,1956,7,30,,,79.0,,,0.0,0.0,0.0,317.0,106.0,167.0,,,
USC00040232,1956,7,31,,,86.0,,,0.0,0.0,0.0,322.0,106.0,167.0,,,
USC00040232,1956,7,4,,,102.0,,,0.0,0.0,0.0,306.0,161.0,194.0,,,
USC00040232,1956,7,5,,,94.0,,,0.0,0.0,0.0,306.0,128.0,211.0,,,
USC00040232,1956,7,6,,,114.0,,,0.0,0.0,0.0,306.0,100.0,200.0,,,
USC00040232,1956,7,7,,,89.0,,,0.0,0.0,0.0,322.0,111.0,206.0,,,
USC00040232,1956,7,8,,,107.0,,,0.0,0.0,0.0,328.0,133.0,183.0,,,
USC00040232,1956,7,9,,,97.0,,,0.0,0.0,0.0,328.0,111.0,172.0,,,
USC00040232,1956,8,1,,,102.0,,,0.0,0.0,0.0,322.0,150.0,211.0,,,
USC00040232,1956,8,10,,,81.0,,,0.0,0.0,0.0,356.0,139.0,211.0,,,
USC00040232,1956,8,11,,,97.0,,,0.0,0.0,0.0,372.0,117.0,194.0,,,
USC00040232,1956,8,12,,,104.0,,,0.0,0.0,0.0,294.0,111.0,156.0,,,
USC00040232,1956,8,13,,,76.0,,,0.0,0.0,0.0,256.0,106.0,183.0,,,
USC00040232,1956,8,14,,,76.0,,,0.0,0.0,0.0,300.0,128.0,206.0,,,
USC00040232,1956,8,15,,,102.0,,,0.0,0.0,0.0,300.0,122.0,211.0,,,
USC00040232,1956,8,16,,,89.0,,,0.0,0.0,0.0,289.0,94.0,183.0,,,
USC00040232,1956,8,17,,,84.0,,,0.0,0.0,0.0,278.0,94.0,167.0,,,
USC00040232,1956,8,18,,,76.0,,,0.0,0.0,0.0,311.0,100.0,172.0,,,
USC00040232,1956,8,19,,,76.0,,,0.0,0.0,0.0,300.0,117.0,167.0,,,
USC00040232,1956,8,2,,,112.0,,,0.0,0.0,0.0,300.0,100.0,189.0,,,
USC00040232,1956,8,20,,,69.0,,,0.0,0.0,0.0,311.0,117.0,150.0,,,
USC00040232,1956,8,21,,,74.0,,,0.0,0.0,0.0,306.0,122.0,161.0,,,
USC00040232,1956,8,22,,,64.0,,,0.0,0.0,0.0,300.0,111.0,167.0,,,
USC00040232,1956,8,23,,,66.0,,,0.0,0.0,0.0,311.0,133.0,194.0,,,
USC00040232,1956,8,24,,,91.0,,,0.0,0.0,0.0,344.0,122.0,183.0,,,
USC00040232,1956,8,25,,,76.0,,,0.0,0.0,0.0,339.0,128.0,183.0,,,
USC00040232,1956,8,26,,,86.0,,,0.0,0.0,0.0,317.0,133.0,183.0,,,
USC00040232,1956,8,27,,,84.0,,,0.0,0.0,0.0,328.0,150.0,189.0,,,
USC00040232,1956,8,28,,,89.0,,,0.0,0.0,0.0,333.0,111.0,161.0,,,
USC00040232,1956,8,29,,,66.0,,,0.0,0.0,0.0,278.0,128.0,167.0,,,
USC00040232,1956,8,3,,,84.0,,,0.0,0.0,0.0,294.0,106.0,172.0,,,
USC00040232,1956,8,30,,,74.0,,,0.0,0.0,0.0,272.0,106.0,156.0,,,
USC00040232,1956,8,31,,,66.0,,,0.0,0.0,0.0,256.0,100.0,122.0,,,
USC00040232,1956,8,4,,,89.0,,,0.0,0.0,0.0,306.0,117.0,167.0,,,
USC00040232,1956,8,5,,,76.0,,,0.0,0.0,0.0,267.0,94.0,156.0,,,
USC00040232,1956,8,6,,,74.0,,,0.0,0.0,0.0,294.0,94.0,194.0,,,
USC00040232,1956,8,7,,,84.0,,,0.0,0.0,0.0,333.0,128.0,178.0,,,
USC00040232,1956,8,8,,,84.0,,,0.0,0.0,0.0,339.0,111.0,183.0,,,
USC00040232,1956,8,9,,,76.0,,,0.0,0.0,0.0,300.0,117.0,172.0,,,
USC00040232,1956,9,1,,,69.0,,,0.0,0.0,0.0,289.0,100.0,122.0,,,
USC00040232,1956,9,10,,,86.0,,,0.0,0.0,0.0,306.0,161.0,194.0,,,
USC00040232,1956,9,11,,,89.0,,,0.0,0.0,0.0,278.0,117.0,183.0,,,
USC00040232,1956,9,12,,,89.0,,,0.0,0.0,0.0,267.0,100.0,172.0,,,
USC00040232,1956,9,13,,,64.0,,,0.0,0.0,0.0,244.0,111.0,167.0,,,
USC00040232,1956,9,14,,,66.0,,,0.0,0.0,0.0,256.0,83.0,133.0,,,
USC00040232,1956,9,15,,,61.0,,,0.0,0.0,0.0,289.0,83.0,172.0,,,
USC00040232,1956,9,16,,,76.0,,,0.0,0.0,0.0,289.0,89.0,178.0,,,
USC00040232,1956,9,17,,,69.0,,,0.0,0.0,0.0,322.0,94.0,161.0,,,
USC00040232,1956,9,18,,,48.0,,,0.0,0.0,0.0,322.0,150.0,217.0,,,
