ID,YEAR,MONTH,DAY,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08
USW00023259,1969,8,25,,,,,,0.0,0.0,0.0,,189.0,94.0,,,,,,,,,,,
USW00023259,1969,8,26,,,,,,0.0,0.0,0.0,,183.0,122.0,,,,,,,,,,,
USW00023259,1969,8,27,,,,,,0.0,0.0,0.0,,183.0,89.0,,,,,,,,,,,
USW00023259,1969,8,28,,,,,,0.0,0.0,0.0,,183.0,111.0,,,,,,,,,,,
USW00023259,1969,8,29,,,,,,0.0,0.0,0.0,,228.0,111.0,,,,,,,,,,,
USW00023259,1969,8,3,,,,,,0.0,0.0,0.0,,222.0,100.0,,,,,,,,,,,
USW00023259,1969,8,30,,,,,,0.0,0.0,0.0,,211.0,94.0,,,,,,,,,,,
USW00023259,1969,8,31,,,,,,0.0,0.0,0.0,,217.0,83.0,,,,,,,,,,,
USW00023259,1969,8,4,,,,,,0.0,0.0,0.0,,228.0,111.0,,,,,,,,,,,
USW00023259,1969,8,5,,,,,,0.0,0.0,0.0,,189.0,94.0,,,,,,,,,,,
USW00023259,1969,8,6,,,,,,0.0,0.0,0.0,,167.0,100.0,,,,,,,,,,,
USW00023259,1969,8,7,,,,,,0.0,0.0,0.0,,172.0,94.0,,,,,,,,,,,
USW00023259,1969,8,8,,,,,,0.0,0.0,0.0,,161.0,94.0,,,,,,,,,,,
USW00023259,1969,8,9,,,,,,0.0,0.0,0.0,,156.0,100.0,,,,,,,,,,,
USW00023259,1969,9,1,,,,,,0.0,0.0,0.0,,206.0,100.0,,,,,,,,,,,
USW00023259,1969,9,10,,,,,,0.0,0.0,0.0,,189.0,106.0,,,,,,,,,,,
USW00023259,1969,9,11,,,,,,0.0,0.0,0.0,,167.0,117.0,,,,,,,,,,,
USW00023259,1969,9,12,,,,,,0.0,0.0,0.0,,161.0,117.0,,,,,,,,,,,
USW00023259,1969,9,13,,,,,,0.0,0.0,0.0,,178.0,122.0,,,,,,,,,,,
USW00023259,1969,9,14,,,,,,0.0,0.0,0.0,,178.0,111.0,,,,,,,,,,,
USW00023259,1969,9,15,,,,,,0.0,0.0,0.0,,172.0,111.0,,,,,,,,,,,
USW00023259,1969,9,16,,,,,,0.0,0.0,0.0,,172.0,117.0,,,,,,,,,,,
USW00023259,1969,9,17,,,,,,0.0,0.0,0.0,,194.0,89.0,,,,,,,,,,,
USW00023259,1969,9,18,,,,,,0.0,0.0,0.0,,217.0,128.0,,,,,,,,,,,
USW00023259,1969,9,19,,,,,,0.0,0.0,0.0,,183.0,128.0,,,,,,,,,,,
USW00023259,1969,9,2,,,,,,0.0,0.0,0.0,,211.0,100.0,,,,,,,,,,,
USW00023259,1969,9,20,,,,,,0.0,0.0,0.0,,222.0,122.0,,,,,,,,,,,
USW00023259,1969,9,21,,,,,,0.0,0.0,0.0,,178.0,133.0,,,,,,,,,,,
USW00023259,1969,9,22,,,,,,0.0,0.0,0.0,,189.0,111.0,,,,,,,,,,,
USW00023259,1969,9,23,,,,,,0.0,0.0,0.0,,194.0,94.0,,,,,,,,,,,
USW00023259,1969,9,24,,,,,,0.0,0.0,0.0,,161.0,111.0,,,,,,,,,,,
USW00023259,1969,9,25,,,,,,0.0,0.0,0.0,,278.0,100.0,,,,,,,,,,,
USW00023259,1969,9,26,,,,,,0.0,0.0,0.0,,189.0,111.0,,,,,,,,,,,
USW00023259,1969,9,27,,,,,,0.0,0.0,0.0,,172.0,139.0,,,,,,,,,,,
USW00023259,1969,9,28,,,,,,0.0,0.0,0.0,,183.0,122.0,,,,,,,,,,,
USW00023259,1969,9,29,,,,,,0.0,0.0,0.0,,183.0,117.0,,,,,,,,,,,
USW00023259,1969,9,3,,,,,,0.0,0.0,0.0,,206.0,111.0,,,,,,,,,,,
USW00023259,1969,9,30,,,,,,0.0,0.0,0.0,,200.0,117.0,,,,,,,,,,,
USW00023259,1969,9,31,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,
USW00023259,1969,9,4,,,,,,0.0,0.0,0.0,,222.0,111.0,,,,,,,,,,,
USW00023259,1969,9,5,,,,,,0.0,0.0,0.0,,206.0,122.0,,,,,,,,,,,
USW00023259,1969,9,6,,,,,,25.0,0.0,0.0,,217.0,100.0,,,,,,,,,,,
USW00023259,1969,9,7,,,,,,0.0,0.0,0.0,,261.0,144.0,,,,,,,,,,,
USW00023259,1969,9,8,,,,,,0.0,0.0,0.0,,239.0,133.0,,,,,,,,,,,
USW00023259,1969,9,9,,,,,,0.0,0.0,0.0,,172.0,122.0,,,,,,,,,,,
USW00023259,1969,11,1,,,,,,0.0,0.0,0.0,,256.0,122.0,,,,,,,,,,,
USW00023259,1969,11,10,,,,,,0.0,0.0,0.0,,222.0,106.0,,,,,,,,,,,
USW00023259,1969,11,11,,,,,,0.0,0.0,0.0,,250.0,106.0,,,,,,,,,,,
USW00023259,1969,11,12,,,,,,0.0,0.0,0.0,,228.0,128.0,,,,,,,,,,,
USW00023259,1969,11,13,,,,,,0.0,0.0,0.0,,222.0,111.0,,,,,,,,,,,
USW00023259,1969,11,14,,,,,,0.0,0.0,0.0,,178.0,133.0,,,,,,,,,,,
USW00023259,1969,11,15,,,,,,8.0,0.0,0.0,,156.0,122.0,,,,,,,,,,,
USW00023259,1969,11,16,,,,,,3.0,0.0,0.0,,150.0,117.0,,,,,,,,,,,
USW00023259,1969,11,17,,,,,,0.0,0.0,0.0,,178.0,44.0,,,,,,,,,,,
USW00023259,1969,11,18,,,,,,0.0,0.0,0.0,,183.0,44.0,,,,,,,,,,,
USW00023259,1969,11,19,,,,,,0.0,0.0,0.0,,256.0,72.0,,,,,,,,,,,
USW00023259,1969,11,2,,,,,,0.0,0.0,0.0,,183.0,94.0,,,,,,,,,,,
USW00023259,1969,11,20,,,,,,0.0,0.0,0.0,,244.0,67.0,,,,,,,,,,,
USW00023259,1969,11,21,,,,,,0.0,0.0,0.0,,161.0,44.0,,,,,,,,,,,
USW00023259,1969,11,22,,,,,,0.0,0.0,0.0,,156.0,72.0,,,,,,,,,,,
USW00023259,1969,11,23,,,,,,0.0,0.0,0.0,,172.0,67.0,,,,,,,,,,,
USW00023259,1969,11,24,,,,,,0.0,0.0,0.0,,194.0,72.0,,,,,,,,,,,
USW00023259,1969,11,25,,,,,,0.0,0.0,0.0,,217.0,56.0,,,,,,,,,,,
USW00023259,1969,11,26,,,,,,0.0,0.0,0.0,,233.0,56.0,,,,,,,,,,,
USW00023259,1969,11,27,,,,,,0.0,0.0,0.0,,244.0,50.0,,,,,,,,,,,
USW00023259,1969,11,28,,,,,,0.0,0.0,0.0,,222.0,61.0,,,,,,,,,,,
USW00023259,1969,11,29,,,,,,0.0,0.0,0.0,,183.0,56.0,,,,,,,,,,,
USW00023259,1969,11,3,,,,,,0.0,0.0,0.0,,161.0,78.0,,,,,,,,,,,
USW00023259,1969,11,30,,,,,,0.0,0.0,0.0,,200.0,33.0,,,,,,,,,,,
USW00023259,1969,11,31,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,
USW00023259,1969,11,4,,,,,,0.0,0.0,0.0,,172.0,83.0,,,,,,,,,,,
USW00023259,1969,11,5,,,,,,97.0,0.0,0.0,,133.0,-22.0,,,,,,,,,,,
USW00023259,1969,11,6,,,,,,0.0,0.0,0.0,,161.0,94.0,,,,,,,,,,,
USW00023259,1969,11,7,,,,,,3.0,0.0,0.0,,183.0,89.0,,,,,,,,,,,
USW00023259,1969,11,8,,,,,,0.0,0.0,0.0,,194.0,100.0,,,,,,,,,,,
USW00023259,1969,11,9,,,,,,0.0,0.0,0.0,,217.0,78.0,,,,,,,,,,,
USW00023259,1969,12,1,,,,,,0.0,0.0,0.0,,217.0,67.0,,,,,,,,,,,
USW00023259,1969,12,10,,,,,,13.0,0.0,0.0,,161.0,89.0,,,,,,,,,,,
USW00023259,1969,12,11,,,,,,0.0,0.0,0.0,,189.0,94.0,,,,,,,,,,,
USW00023259,1969,12,12,,,,,,8.0,0.0,0.0,,172.0,133.0,,,,,,,,,,,
USW00023259,1969,12,13,,,,,,0.0,0.0,0.0,,144.0,111.0,,,,,,,,,,,
USW00023259,1969,12,14,,,,,,0.0,0.0,0.0,,172.0,94.0,,,,,,,,,,,
USW00023259,1969,12,15,,,,,,0.0,0.0,0.0,,178.0,44.0,,,,,,,,,,,
USW00023259,1969,12,16,,,,,,0.0,0.0,0.0,,167.0,78.0,,,,,,,,,,,
USW00023259,1969,12,17,,,,,,0.0,0.0,0.0,,156.0,83.0,,,,,,,,,,,
USW00023259,1969,12,18,,,,,,3.0,0.0,0.0,,167.0,106.0,,,,,,,,,,,
USW00023259,1969,12,19,,,,,,104.0,0.0,0.0,,189.0,133.0,,,,,,,,,,,
USW00023259,1969,12,2,,,,,,0.0,0.0,0.0,,228.0,72.0,,,,,,,,,,,
USW00023259,1969,12,20,,,,,,0.0,0.0,0.0,,200.0,150.0,,,,,,,,,,,
USW00023259,1969,12,21,,,,,,175.0,0.0,0.0,,194.0,89.0,,,,,,,,,,,
USW00023259,1969,12,22,,,,,,0.0,0.0,0.0,,144.0,89.0,,,,,,,,,,,
USW00023259,1969,12,23,,,,,,0.0,0.0,0.0,,172.0,83.0,,,,,,,,,,,
USW00023259,1969,12,24,,,,,,3.0,0.0,0.0,,178.0,139.0,,,,,,,,,,,
USW00023259,1969,12,25,,,,,,198.0,0.0,0.0,,167.0,100.0,,,,,,,,,,,
USW00023259,1969,12,26,,,,,,30.0,0.0,0.0,,128.0,56.0,,,,,,,,,,,
USW00023259,1969,12,27,,,,,,0.0,0.0,0.0,,139.0,72.0,,,,,,,,,,,
USW00023259,1969,12,28,,,,,,0.0,0.0,0.0,,139.0,44.0,,,,,,,,,,,
USW00023259,1969,12,29,,,,,,0.0,0.0,0.0,,133.0,33.0,,,,,,,,,,,
USW00023259,1969,12,3,,,,,,0.0,0.0,0.0,,194.0,72.0,,,,,,,,,,,
USW00023259,1969,12,30,,,,,,0.0,0.0,0.0,,161.0,6.0,,,,,,,,,,,
USW00023259,1969,12,31,,,,,,0.0,0.0,0.0,,161.0,17.0,,,,,,,,,,,
USW00023259,1969,12,4,,,,,,0.0,0.0,0.0,,150.0,72.0,,,,,,,,,,,
USW00023259,1969,12,5,,,,,,0.0,0.0,0.0,,167.0,56.0,,,,,,,,,,,
USW00023259,1969,12,6,,,,,,0.0,0.0,0.0,,150.0,78.0,,,,,,,,,,,
USW00023259,1969,12,7,,,,,,0.0,0.0,0.0,,144.0,72.0,,,,,,,,,,,
USW00023259,1969,12,8,,,,,,74.0,0.0,0.0,,167.0,94.0,,,,,,,,,,,
USW00023259,1969,12,9,,,,,,13.0,0.0,0.0,,139.0,83.0,,,,,,,,,,,
USW00023259,1970,1,1,,,,,,0.0,0.0,0.0,,172.0,17.0,,,,,,,,,,,
USW00023259,1970,1,10,,,,,,18.0,0.0,0.0,,161.0,100.0,,,,,,,,,,,
USW00023259,1970,1,11,,,,,,208.0,0.0,0.0,,144.0,89.0,,,,,,,,,,,
USW00023259,1970,1,12,,,,,,0.0,0.0,0.0,,172.0,78.0,,,,,,,,,,,
USW00023259,1970,1,13,,,,,,0.0,0.0,0.0,,161.0,111.0,,,,,,,,,,,
USW00023259,1970,1,14,,,,,,168.0,0.0,0.0,,167.0,117.0,,,,,,,,,,,
USW00023259,1970,1,15,,,,,,91.0,0.0,0.0,,139.0,100.0,,,,,,,,,,,
USW00023259,1970,1,16,,,,,,168.0,0.0,0.0,,172.0,133.0,,,,,,,,,,,
USW00023259,1970,1,17,,,,,,33.0,0.0,0.0,,156.0,111.0,,,,,,,,,,,
USW00023259,1970,1,18,,,,,,0.0,0.0,0.0,,156.0,78.0,,,,,,,,,,,
USW00023259,1970,1,19,,,,,,86.0,0.0,0.0,,183.0,117.0,,,,,,,,,,,
USW00023259,1970,1,2,,,,,,0.0,0.0,0.0,,156.0,17.0,,,,,,,,,,,
USW00023259,1970,1,20,,,,,,41.0,0.0,0.0,,172.0,139.0,,,,,,,,,,,
USW00023259,1970,1,21,,,,,,33.0,0.0,0.0,,200.0,144.0,,,,,,,,,,,
USW00023259,1970,1,22,,,,,,0.0,0.0,0.0,,167.0,133.0,,,,,,,,,,,
USW00023259,1970,1,23,,,,,,33.0,0.0,0.0,,183.0,100.0,,,,,,,,,,,
USW00023259,1970,1,24,,,,,,69.0,0.0,0.0,,156.0,89.0,,,,,,,,,,,
USW00023259,1970,1,25,,,,,,0.0,0.0,0.0,,150.0,61.0,,,,,,,,,,,
USW00023259,1970,1,26,,,,,,0.0,0.0,0.0,,172.0,72.0,,,,,,,,,,,
USW00023259,1970,1,27,,,,,,56.0,0.0,0.0,,133.0,72.0,,,,,,,,,,,
USW00023259,1970,1,28,,,,,,0.0,0.0,0.0,,150.0,39.0,,,,,,,,,,,
USW00023259,1970,1,29,,,,,,0.0,0.0,0.0,,167.0,6.0,,,,,,,,,,,
USW00023259,1970,1,3,,,,,,0.0,0.0,0.0,,167.0,44.0,,,,,,,,,,,
USW00023259,1970,1,30,,,,,,5.0,0.0,0.0,,139.0,61.0,,,,,,,,,,,
USW00023259,1970,1,31,,,,,,0.0,0.0,0.0,,139.0,44.0,,,,,,,,,,,
USW00023259,1970,1,4,,,,,,0.0,0.0,0.0,,117.0,22.0,,,,,,,,,,,
USW00023259,1970,1,5,,,,,,0.0,0.0,0.0,,139.0,0.0,,,,,,,,,,,
USW00023259,1970,1,6,,,,,,0.0,0.0,0.0,,133.0,28.0,,,,,,,,,,,
USW00023259,1970,1,7,,,,,,8.0,0.0,0.0,,122.0,67.0,,,,,,,,,,,
USW00023259,1970,1,8,,,,,,33.0,0.0,0.0,,167.0,72.0,,,,,,,,,,,
USW00023259,1970,1,9,,,,,,84.0,0.0,0.0,,189.0,128.0,,,,,,,,,,,
USW00023259,1970,2,1,,,,,,0.0,0.0,0.0,,144.0,89.0,,,,,,,,,,,
USW00023259,1970,2,10,,,,,,8.0,0.0,0.0,,172.0,100.0,,,,,,,,,,,
USW00023259,1970,2,11,,,,,,0.0,0.0,0.0,,183.0,100.0,,,,,,,,,,,
USW00023259,1970,2,12,,,,,,10.0,0.0,0.0,,167.0,122.0,,,,,,,,,,,
USW00023259,1970,2,13,,,,,,165.0,0.0,0.0,,150.0,89.0,,,,,,,,,,,
USW00023259,1970,2,14,,,,,,18.0,0.0,0.0,,156.0,94.0,,,,,,,,,,,
USW00023259,1970,2,15,,,,,,0.0,0.0,0.0,,167.0,72.0,,,,,,,,,,,
USW00023259,1970,2,16,,,,,,38.0,0.0,0.0,,178.0,72.0,,,,,,,,,,,
USW00023259,1970,2,17,,,,,,13.0,0.0,0.0,,144.0,94.0,,,,,,,,,,,
USW00023259,1970,2,18,,,,,,0.0,0.0,0.0,,156.0,44.0,,,,,,,,,,,
USW00023259,1970,2,19,,,,,,0.0,0.0,0.0,,194.0,44.0,,,,,,,,,,,
USW00023259,1970,2,2,,,,,,0.0,0.0,0.0,,200.0,83.0,,,,,,,,,,,
USW00023259,1970,2,20,,,,,,0.0,0.0,0.0,,194.0,61.0,,,,,,,,,,,
USW00023259,1970,2,21,,,,,,0.0,0.0,0.0,,172.0,89.0,,,,,,,,,,,
USW00023259,1970,2,22,,,,,,0.0,0.0,0.0,,183.0,50.0,,,,,,,,,,,
USW00023259,1970,2,23,,,,,,0.0,0.0,0.0,,200.0,44.0,,,,,,,,,,,
USW00023259,1970,2,24,,,,,,0.0,0.0,0.0,,222.0,89.0,,,,,,,,,,,
USW00023259,1970,2,25,,,,,,0.0,0.0,0.0,,189.0,72.0,,,,,,,,,,,
USW00023259,1970,2,26,,,,,,0.0,0.0,0.0,,206.0,100.0,,,,,,,,,,,
USW00023259,1970,2,27,,,,,,30.0,0.0,0.0,,161.0,61.0,,,,,,,,,,,
USW00023259,1970,2,28,,,,,,127.0,0.0,0.0,,150.0,100.0,,,,,,,,,,,
USW00023259,1970,2,29,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,
USW00023259,1970,2,3,,,,,,0.0,0.0,0.0,,150.0,72.0,,,,,,,,,,,
USW00023259,1970,2,30,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,
USW00023259,1970,2,31,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,
USW00023259,1970,2,4,,,,,,0.0,0.0,0.0,,150.0,78.0,,,,,,,,,,,
USW00023259,1970,2,5,,,,,,0.0,0.0,0.0,,139.0,89.0,,,,,,,,,,,
USW00023259,1970,2,6,,,,,,0.0,0.0,0.0,,167.0,44.0,,,,,,,,,,,
USW00023259,1970,2,7,,,,,,0.0,0.0,0.0,,200.0,78.0,,,,,,,,,,,
USW00023259,1970,2,8,,,,,,0.0,0.0,0.0,,183.0,72.0,,,,,,,,,,,
USW00023259,1970,2,9,,,,,,0.0,0.0,0.0,,178.0,100.0,,,,,,,,,,,
USW00023259,1970,3,1,,,,,,257.0,0.0,0.0,,144.0,100.0,,,,,,,,,,,
USW00023259,1970,3,10,,,,,,23.0,0.0,0.0,,139.0,83.0,,,,,,,,,,,
USW00023259,1970,3,11,,,,,,0.0,0.0,0.0,,156.0,89.0,,,,,,,,,,,
USW00023259,1970,3,12,,,,,,0.0,0.0,0.0,,161.0,100.0,,,,,,,,,,,
USW00023259,1970,3,13,,,,,,0.0,0.0,0.0,,228.0,100.0,,,,,,,,,,,
USW00023259,1970,3,14,,,,,,0.0,0.0,0.0,,194.0,111.0,,,,,,,,,,,
USW00023259,1970,3,15,,,,,,0.0,0.0,0.0,,167.0,72.0,,,,,,,,,,,
USW00023259,1970,3,16,,,,,,0.0,0.0,0.0,,172.0,94.0,,,,,,,,,,,
USW00023259,1970,3,17,,,,,,0.0,0.0,0.0,,150.0,89.0,,,,,,,,,,,
USW00023259,1970,3,18,,,,,,0.0,0.0,0.0,,200.0,56.0,,,,,,,,,,,
USW00023259,1970,3,19,,,,,,0.0,0.0,0.0,,206.0,50.0,,,,,,,,,,,
USW00023259,1970,3,2,,,,,,0.0,0.0,0.0,,133.0,72.0,,,,,,,,,,,
USW00023259,1970,3,20,,,,,,0.0,0.0,0.0,,211.0,83.0,,,,,,,,,,,
USW00023259,1970,3,21,,,,,,0.0,0.0,0.0,,150.0,61.0,,,,,,,,,,,
USW00023259,1970,3,22,,,,,,0.0,0.0,0.0,,156.0,78.0,,,,,,,,,,,
USW00023259,1970,3,23,,,,,,0.0,0.0,0.0,,172.0,61.0,,,,,,,,,,,
USW00023259,1970,3,24,,,,,,0.0,0.0,0.0,,194.0,89.0,,,,,,,,,,,
USW00023259,1970,3,25,,,,,,0.0,0.0,0.0,,233.0,78.0,,,,,,,,,,,
USW00023259,1970,3,26,,,,,,0.0,0.0,0.0,,178.0,78.0,,,,,,,,,,,
USW00023259,1970,3,27,,,,,,0.0,0.0,0.0,,211.0,94.0,,,,,,,,,,,
USW00023259,1970,3,28,,,,,,0.0,0.0,0.0,,156.0,89.0,,,,,,,,,,,
USW00023259,1970,3,29,,,,,,0.0,0.0,0.0,,144.0,67.0,,,,,,,,,,,
USW00023259,1970,3,3,,,,,,0.0,0.0,0.0,,144.0,83.0,,,,,,,,,,,
USW00023259,1970,3,30,,,,,,0.0,0.0,0.0,,133.0,72.0,,,,,,,,,,,
USW00023259,1970,3,31,,,,,,0.0,0.0,0.0,,167.0,67.0,,,,,,,,,,,
USW00023259,1970,3,4,,,,,,218.0,0.0,0.0,,111.0,72.0,,,,,,,,,,,
USW00023259,1970,3,5,,,,,,5.0,0.0,0.0,,122.0,50.0,,,,,,,,,,,
USW00023259,1970,3,6,,,,,,0.0,0.0,0.0,,189.0,56.0,,,,,,,,,,,
USW00023259,1970,3,7,,,,,,0.0,0.0,0.0,,183.0,56.0,,,,,,,,,,,
USW00023259,1970,3,8,,,,,,5.0,0.0,0.0,,150.0,106.0,,,,,,,,,,,
USW00023259,1970,3,9,,,,,,0.0,0.0,0.0,,156.0,72.0,,,,,,,,,,,
USW00023259,1970,4,1,,,,,,0.0,0.0,0.0,,183.0,67.0,,,,,,,,,,,
USW00023259,1970,4,10,,,,,,0.0,0.0,0.0,,167.0,83.0,,,,,,,,,,,
USW00023259,1970,4,11,,,,,,0.0,0.0,0.0,,150.0,39.0,,,,,,,,,,,
USW00023259,1970,4,12,,,,,,0.0,0.0,0.0,,156.0,39.0,,,,,,,,,,,
USW00023259,1970,4,13,,,,,,23.0,0.0,0.0,,128.0,44.0,,,,,,,,,,,
USW00023259,1970,4,14,,,,,,3.0,0.0,0.0,,144.0,50.0,,,,,,,,,,,
USW00023259,1970,4,15,,,,,,0.0,0.0,0.0,,139.0,78.0,,,,,,,,,,,
USW00023259,1970,4,16,,,,,,0.0,0.0,0.0,,133.0,50.0,,,,,,,,,,,
USW00023259,1970,4,17,,,,,,0.0,0.0,0.0,,150.0,61.0,,,,,,,,,,,
USW00023259,1970,4,18,,,,,,0.0,0.0,0.0,,128.0,78.0,,,,,,,,,,,
USW00023259,1970,4,19,,,,,,10.0,0.0,0.0,,122.0,83.0,,,,,,,,,,,
USW00023259,1970,4,2,,,,,,0.0,0.0,0.0,,161.0,56.0,,,,,,,,,,,
USW00023259,1970,4,20,,,,,,0.0,0.0,0.0,,117.0,33.0,,,,,,,,,,,
USW00023259,1970,4,21,,,,,,0.0,0.0,0.0,,111.0,83.0,,,,,,,,,,,
USW00023259,1970,4,22,,,,,,0.0,0.0,0.0,,139.0,78.0,,,,,,,,,,,
USW00023259,1970,4,23,,,,,,0.0,0.0,0.0,,133.0,56.0,,,,,,,,,,,
USW00023259,1970,4,24,,,,,,0.0,0.0,0.0,,133.0,72.0,,,,,,,,,,,
USW00023259,1970,4,25,,,,,,0.0,0.0,0.0,,139.0,61.0,,,,,,,,,,,
USW00023259,1970,4,26,,,,,,13.0,0.0,0.0,,144.0,61.0,,,,,,,,,,,
USW00023259,1970,4,27,,,,,,0.0,0.0,0.0,,117.0,61.0,,,,,,,,,,,
USW00023259,1970,4,28,,,,,,0.0,0.0,0.0,,139.0,33.0,,,,,,,,,,,
USW00023259,1970,4,29,,,,,,0.0,0.0,0.0,,150.0,33.0,,,,,,,,,,,
USW00023259,1970,4,3,,,,,,0.0,0.0,0.0,,194.0,56.0,,,,,,,,,,,
USW00023259,1970,4,30,,,,,,0.0,0.0,0.0,,172.0,67.0,,,,,,,,,,,
USW00023259,1970,4,31,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,,,,,
USW00023259,1970,4,4,,,,,,0.0,0.0,0.0,,194.0,50.0,,,,,,,,,,,
USW00023259,1970,4,5,,,,,,0.0,0.0,0.0,,156.0,94.0,,,,,,,,,,,
USW00023259,1970,4,6,,,,,,0.0,0.0,0.0,,156.0,67.0,,,,,,,,,,,
USW00023259,1970,4,7,,,,,,0.0,0.0,0.0,,128.0,56.0,,,,,,,,,,,
USW00023259,1970,4,8,,,,,,0.0,0.0,0.0,,133.0,56.0,,,,,,,,,,,
USW00023259,1970,4,9,,,,,,0.0,0.0,0.0,,150.0,72.0,,,,,,,,,,,
USW00023259,1970,5,1,,,,,,0.0,0.0,0.0,,211.0,61.0,,,,,,,,,,,
USW00023259,1970,5,10,,,,,,0.0,0.0,0.0,,144.0,89.0,,,,,,,,,,,
USW00023259,1970,5,11,,,,,,0.0,0.0,0.0,,150.0,78.0,,,,,,,,,,,
USW00023259,1970,5,12,,,,,,0.0,0.0,0.0,,172.0,72.0,,,,,,,,,,,
USW00023259,1970,5,13,,,,,,0.0,0.0,0.0,,189.0,89.0,,,,,,,,,,,
USW00023259,1970,5,14,,,,,,0.0,0.0,0.0,,200.0,89.0,,,,,,,,,,,
USW00023259,1970,5,15,,,,,,0.0,0.0,0.0,,300.0,122.0,,,,,,,,,,,
USW00023259,1970,5,16,,,,,,0.0,0.0,0.0,,267.0,106.0,,,,,,,,,,,
USW00023259,1970,5,17,,,,,,0.0,0.0,0.0,,161.0,89.0,,,,,,,,,,,
USW00023259,1970,5,18,,,,,,0.0,0.0,0.0,,122.0,56.0,,,,,,,,,,,
USW00023259,1970,5,19,,,,,,0.0,0.0,0.0,,150.0,83.0,,,,,,,,,,,
USW00023259,1970,5,2,,,,,,0.0,0.0,0.0,,239.0,61.0,,,,,,,,,,,
USW00023259,1970,5,20,,,,,,0.0,0.0,0.0,,128.0,100.0,,,,,,,,,,,
USW00023259,1970,5,21,,,,,,0.0,0.0,0.0,,144.0,78.0,,,,,,,,,,,
USW00023259,1970,5,22,,,,,,0.0,0.0,0.0,,200.0,67.0,,,,,,,,,,,
USW00023259,1970,5,23,,,,,,0.0,0.0,0.0,,206.0,83.0,,,,,,,,,,,
USW00023259,1970,5,24,,,,,,0.0,0.0,0.0,,200.0,67.0,,,,,,,,,,,
USW00023259,1970,5,25,,,,,,0.0,0.0,0.0,,194.0,106.0,,,,,,,,,,,
USW00023259,1970,5,26,,,,,,0.0,0.0,0.0,,144.0,117.0,,,,,,,,,,,
USW00023259,1970,5,27,,,,,,0.0,0.0,0.0,,156.0,89.0,,,,,,,,,,,
USW00023259,1970,5,28,,,,,,0.0,0.0,0.0,,133.0,67.0,,,,,,,,,,,
USW00023259,1970,5,29,,,,,,0.0,0.0,0.0,,161.0,106.0,,,,,,,,,,,
USW00023259,1970,5,3,,,,,,0.0,0.0,0.0,,200.0,72.0,,,,,,,,,,,
USW00023259,1970,5,30,,,,,,0.0,0.0,0.0,,222.0,89.0,,,,,,,,,,,
USW00023259,1970,5,31,,,,,,0.0,0.0,0.0,,256.0,106.0,,,,,,,,,,,
USW00023259,1970,5,4,,,,,,0.0,0.0,0.0,,139.0,89.0,,,,,,,,,,,
USW00023259,1970,5,5,,,,,,0.0,0.0,0.0,,139.0,94.0,,,,,,,,,,,
USW00023259,1970,5,6,,,,,,0.0,0.0,0.0,,117.0,83.0,,,,,,,,,,,
USW00023259,1970,5,7,,,,,,0.0,0.0,0.0,,144.0,78.0,,,,,,,,,,,
USW00023259,1970,5,8,,,,,,0.0,0.0,0.0,,189.0,100.0,,,,,,,,,,,
USW00023259,1970,5,9,,,,,,0.0,0.0,0.0,,150.0,94.0,,,,,,,,,,,
USW00023259,1970,6,1,,,,,,0.0,0.0,0.0,,239.0,100.0,,,,,,,,,,,
USW00023259,1970,6,10,,,,,,0.0,0.0,0.0,,161.0,111.0,,,,,,,,,,,
USW00023259,1970,6,11,,,,,,0.0,0.0,0.0,,161.0,106.0,,,,,,,,,,,
USW00023259,1970,6,12,,,,,,0.0,0.0,0.0,,172.0,67.0,,,,,,,,,,,
USW00023259,1970,6,13,,,,,,0.0,0.0,0.0,,183.0,83.0,,,,,,,,,,,
USW00023259,1970,6,14,,,,,,3.0,0.0,0.0,,144.0,83.0,,,,,,,,,,,
USW00023259,1970,6,15,,,,,,0.0,0.0,0.0,,178.0,100.0,,,,,,,,,,,
USW00023259,1970,6,16,,,,,,0.0,0.0,0.0,,133.0,106.0,,,,,,,,,,,
USW00023259,1970,6,17,,,,,,0.0,0.0,0.0,,150.0,100.0,,,,,,,,,,,
USW00023259,1970,6,18,,,,,,0.0,0.0,0.0,,161.0,78.0,,,,,,,,,,,
USW00023259,1970,6,19,,,,,,0.0,0.0,0.0,,183.0,100.0,,,,,,,,,,,
USW00023259,1970,6,2,,,,,,0.0,0.0,0.0,,200.0,89.0,,,,,,,,,,,
USW00023259,1970,6,20,,,,,,0.0,0.0,0.0,,183.0,89.0,,,,,,,,,,,
USW00023259,1970,6,21,,,,,,0.0,0.0,0.0,,161.0,106.0,,,,,,,,,,,
